,matchId,gameId,gameMode,gameVersion,championName,championId,teamPosition,win,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,takedowns,goldPerMinute,damagePerMinute,baronTakedowns,dragonTakedowns,turretTakedowns.1,gameLength,killParticipation,visionScorePerMinute,jungleCsBefore10Minutes,enemyJungleMonsterKills,controlWardsPlaced,wardTakedowns,kda,teamDamagePercentage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,primaryStyle1,primaryStyle2,primaryStyle3,primaryStyle4,subStyle1,subStyle2
1131,KR_6895734630,6895734630,CLASSIC,14.1.552.7117,Lux,99.0,UTILITY,False,1,0.0,16,0,0,12855,14.0,0,6,4,569,4186,569,8950,0,10,2.0,0,0,True,2,2,True,False,True,False,False,False,5,9970,8650.0,0,UTILITY,0,0,1,3867,6655,4645,1052,3020,1029,3364,18,0.0,2,BOTTOM,0.0,0,1,391,45030,16232,3931,0,0,0,1,0,0,0,20,10,0,3319,1301,13645,4832,0,0.0,SUPPORT,0,33,34,94,22,6,14,3,4,175,False,35,2037,49851,18802,1667,17983,156,0,37,124,240,1.0,0,1501,1267,406,0,1,9,0,0,62,2,8,22,18.0,293.5476243088916,553.5598257366248,1.0,1.0,1.0,2037.9919501,0.6923076923076923,1.8514667376707887,0.0,0.0,2.0,8.0,1.8,0.1897040703019005,19.0,2.0,8128,8126,8138,8106,8226,8210
1132,KR_6929893531,6929893531,CLASSIC,14.2.556.3141,Jayce,126.0,TOP,True,0,0.0,2,0,0,9007,12.0,0,1,3,6367,6367,6367,5805,0,3,1.0,0,0,True,3,0,False,False,False,False,False,True,0,7549,5625.0,0,TOP,0,0,0,1055,3074,3070,1036,1036,3158,3340,14,0.0,0,NONE,0.0,0,0,606,7763,1818,2516,0,0,0,0,0,0,0,2,6,0,62950,6851,7479,5766,0,0.0,SUPPORT,0,63,40,36,60,2,12,2,4,137,False,5,1106,72621,8841,0,10347,1357,0,131,56,88,1.0,0,1907,170,350,2,2,0,0,0,12,1,0,7,2.0,409.2509712659108,479.2651648325038,0.0,0.0,2.0,1106.8475564,0.0526315789473684,0.6917439130504396,0.0,0.0,1.0,0.0,0.6666666666666666,0.120084621233842,29.0,1.0,8369,8304,8345,8347,8009,9103
1133,KR_6992656611,6992656611,CLASSIC,14.5.565.1230,Jinx,222.0,BOTTOM,False,1,10.0,6,0,0,11379,13.0,0,0,1,2322,2322,2322,7240,0,6,0.0,1,0,True,9,0,False,False,False,True,False,False,17,11465,11200.0,0,BOTTOM,0,0,3,1055,6672,3031,3006,3085,1036,3363,20,2.0,8,BOTTOM,519.0,5,3,551,6033,639,8624,0,7,0,1,0,0,0,1,4,0,103178,9647,8700,5645,0,0.0,CARRY,0,64,35,10,8,3,4,4,7,67,False,8,1657,109317,10286,0,18337,3594,453,177,38,165,3.0,1,105,0,1012,1,1,11,0,0,11,0,3,5,14.0,415.0963771274615,372.42734350127887,0.0,0.0,1.0,1657.2780566,0.7,0.4114160935380098,0.0,0.0,0.0,6.0,2.333333333333333,0.1495572284613964,33.00000002980232,2.0,8008,8009,9103,8014,8233,8236
1134,KR_6919800645,6919800645,CLASSIC,14.2.556.3141,Lucian,236.0,BOTTOM,True,1,1.0,2,0,0,12005,14.0,0,0,2,10926,24412,10926,9953,0,5,0.0,0,1,True,0,3,False,False,False,True,False,False,0,14337,13750.0,0,BOTTOM,2,2,0,3036,6673,3142,3095,3006,1018,3363,20,3.0,10,BOTTOM,559.0,4,1,471,14364,4268,4032,0,27,0,0,0,0,0,3,4,0,155632,16370,12760,6473,0,0.0,CARRY,0,61,40,47,11,4,7,5,4,153,False,1,1781,173459,21253,0,17198,6038,363,181,50,114,3.0,0,3463,614,406,4,5,1,0,0,15,0,2,8,12.0,481.5751073174711,713.8648208340295,1.0,1.0,5.0,1786.3603956,0.3333333333333333,0.5318666366501934,0.0,4.0,0.0,2.0,2.4,0.1718251456949991,5.0,1.0,8369,8304,8345,8347,8226,8237
1135,KR_6896944800,6896944800,CLASSIC,14.1.552.9668,Karma,43.0,UTILITY,False,0,0.0,10,0,0,9989,13.0,0,0,7,572,572,572,9993,0,3,5.0,0,0,True,11,4,False,False,False,False,False,False,0,6754,6525.0,0,UTILITY,0,0,2,2031,3867,3165,2065,0,3020,3364,20,0.0,0,BOTTOM,0.0,0,0,960,23450,5562,10834,0,0,0,1,0,0,0,3,10,0,9063,416,6230,5875,0,0.0,SUPPORT,0,67,27,106,38,4,14,4,4,334,False,16,1600,36787,6777,3972,17558,1637,0,39,161,103,1.0,0,4273,798,494,0,0,8,0,0,58,5,4,28,10.0,253.26195067193032,254.12674316462343,0.0,0.0,0.0,1600.1287112999998,0.5263157894736842,2.2099716033461534,0.0,0.0,5.0,4.0,3.333333333333333,0.0974392166608166,13.0,1.0,8214,8226,8210,8237,8473,8453
1136,KR_6905531288,6905531288,CLASSIC,14.1.553.2414,Darius,122.0,TOP,False,0,0.0,1,0,0,7191,10.0,0,0,3,524,524,524,11376,0,6,2.0,0,0,True,2,1,True,False,False,False,False,True,0,5328,5233.0,0,TOP,0,0,0,3078,2031,0,0,3047,0,3340,15,0.0,1,NONE,0.0,0,1,286,0,0,1923,0,0,0,0,0,0,0,0,6,0,51602,9182,12050,5922,0,0.0,SUPPORT,0,40,43,14,3,4,6,2,4,284,False,14,995,53366,10420,0,14604,1381,0,110,90,110,1.0,0,1764,1237,630,0,0,2,0,0,11,2,1,6,2.0,321.2829999280822,628.2862189295705,0.0,0.0,0.0,995.0955247,0.1666666666666666,0.7152613691693069,0.0,0.0,2.0,1.0,0.3333333333333333,0.2777232035241732,21.0,1.0,8010,9111,9105,8299,8473,8242
1137,KR_7045046366,7045046366,CLASSIC,14.8.578.3867,Ashe,22.0,BOTTOM,False,0,0.0,11,0,0,11366,13.0,0,2,2,2556,7907,2556,12186,0,13,1.0,0,0,True,2,1,False,False,False,False,False,False,0,10497,9375.0,0,BOTTOM,1,1,1,1055,6672,3006,1043,3031,1043,3363,18,0.0,4,BOTTOM,364.0,0,1,288,4371,2808,12630,0,4,0,1,0,0,0,6,8,0,106044,17329,14580,4964,0,0.0,CARRY,0,20,76,10,10,6,6,4,4,408,False,51,1989,116631,20457,0,28272,2444,0,168,620,314,1.0,0,6216,320,1061,1,1,9,0,0,22,1,6,8,15.0,316.62222663820324,617.0449851696101,0.0,1.0,1.0,1989.2001492,0.5,0.6692514966567615,0.0,0.0,1.0,6.0,1.1538461538461535,0.1838101123987008,10.0,1.0,8008,8009,9103,8014,8410,8345
1138,KR_6922443102,6922443102,CLASSIC,14.2.556.3141,Soraka,16.0,UTILITY,False,1,3.0,19,0,0,14890,16.0,0,4,7,0,43,0,14225,0,15,4.0,0,0,True,3,0,False,False,False,False,False,False,2,11179,10050.0,0,UTILITY,0,0,5,3870,3165,6655,3158,3504,3067,3364,29,1.0,4,BOTTOM,0.0,2,1,239,52484,17401,3083,0,0,0,1,0,0,0,3,5,0,5667,1113,22063,5414,0,0.0,SUPPORT,0,94,36,52,10,5,4,7,14,482,False,77,2169,59528,19617,859,27775,18252,12491,35,432,342,5.0,0,1376,1103,2629,0,0,11,0,0,52,4,0,26,23.0,309.22140263562164,542.6464248896797,1.0,0.0,0.0,2169.1375315,0.4791666666666667,1.4650054869608056,0.0,0.0,4.0,0.0,1.5333333333333334,0.1455708178334303,0.0,3.0,8214,8226,8210,8237,8345,8347
1139,KR_7026092415,7026092415,CLASSIC,14.7.571.9528,Kayle,10.0,TOP,False,0,0.0,0,0,0,7031,10.0,0,2,1,0,0,0,3973,0,2,0.0,0,0,True,2,1,False,False,False,False,False,True,0,4567,4600.0,0,TOP,0,0,0,3115,0,3006,0,0,0,3340,7,0.0,0,NONE,0.0,0,0,642,20819,4008,579,0,0,0,0,0,0,0,0,6,0,26223,3684,7297,4904,0,0.0,DUO,0,28,20,37,2,1,4,2,12,96,False,4,954,47043,7692,0,8554,2877,74,121,99,40,2.0,0,0,0,676,0,0,2,0,0,7,0,0,5,0.0,287.1812919110359,483.65935556138015,0.0,0.0,0.0,954.3406448,0.0,0.495043694969408,0.0,0.0,0.0,0.0,0.0,0.2842589379472336,0.0,0.0,8021,9101,9104,8299,8473,8242
1140,KR_6927059509,6927059509,CLASSIC,14.2.556.3141,Yone,777.0,MIDDLE,False,0,0.0,0,0,0,123,1.0,0,1,1,0,0,0,210,0,0,0.0,0,0,False,0,0,False,False,False,False,True,False,0,503,500.0,0,MIDDLE,0,0,0,1054,2003,0,0,0,0,3340,3,0.0,0,NONE,0.0,0,0,0,82,49,215,0,0,0,0,0,0,0,0,8,0,538,407,496,4414,0,0.0,SUPPORT,0,6,0,0,0,1,4,0,12,257,True,0,111,621,457,0,712,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,271.37972783087395,246.5686270245568,0.0,0.0,0.0,111.2227441,,0.3780170284853672,0.0,0.0,0.0,0.0,0.0,0.418944878452706,,,8008,9111,9104,8017,8473,8453
1141,KR_6951304630,6951304630,CLASSIC,14.3.558.8314,Shen,98.0,JUNGLE,False,0,0.0,3,0,0,4487,8.0,0,0,1,0,6743,0,13036,0,8,0.0,0,1,True,1,0,False,False,False,False,False,True,0,4028,3800.0,0,JUNGLE,0,0,0,3077,1031,1001,6660,1101,0,3340,10,0.0,0,NONE,0.0,0,0,247,15640,1400,6996,0,56,0,0,0,0,0,5,2,0,16978,1951,9677,18,0,0.0,SUPPORT,0,49,21,28,2,11,11,4,4,41,False,13,956,59905,3495,301,16871,4420,0,2,217,78,1.0,0,27286,144,197,0,0,3,0,0,7,0,0,5,3.0,252.62591858681355,219.19795611058808,0.0,1.0,0.0,956.7695449,0.6,0.4787925992083842,40.000000059604645,1.0,0.0,0.0,0.375,0.1350895775311302,0.0,0.0,8360,8313,8321,8347,8234,8232
1142,KR_6941680025,6941680025,CLASSIC,14.3.558.8314,Shen,98.0,UTILITY,True,0,3.0,11,0,0,11950,14.0,0,12,4,276,2283,276,24970,0,4,2.0,0,0,True,6,1,False,False,False,False,False,False,0,9105,7450.0,0,UTILITY,0,1,0,3869,3068,0,3084,3047,0,3364,20,2.0,6,BOTTOM,0.0,3,1,959,8398,3043,5713,0,0,0,0,0,0,0,4,10,0,15792,6344,18581,4073,0,0.0,SUPPORT,0,67,20,26,4,4,14,4,4,252,False,26,1693,32477,10578,2485,24833,594,0,49,182,99,1.0,0,8286,1189,539,0,2,6,0,0,60,2,11,23,17.0,322.621381085229,374.7916490943319,1.0,0.0,2.0,1693.4360333999998,0.4473684210526316,2.153696025077992,0.0,0.0,2.0,11.0,4.25,0.099796886221366,17.0,2.0,8437,8401,8444,8453,8126,8106
1143,KR_7015998438,7015998438,CLASSIC,14.7.571.9528,Jinx,222.0,BOTTOM,False,0,0.0,6,1,0,14468,15.0,0,3,2,2144,4564,2144,10630,0,5,1.0,0,0,True,0,3,False,False,False,False,False,False,5,11903,11725.0,0,BOTTOM,0,0,3,3031,3094,1018,3006,0,6672,3363,25,1.0,2,BOTTOM,783.0,2,1,629,3232,437,10602,0,4,0,1,0,1,0,1,9,0,159690,19188,10591,6498,0,0.0,CARRY,0,119,64,14,13,3,1,5,4,304,False,15,2030,180969,19838,0,22594,3687,0,228,79,182,1.0,0,18046,212,1400,1,1,9,0,0,10,1,0,8,8.0,351.74923968316085,586.2094686772278,2.0,0.0,1.0,2030.5191145,0.4444444444444444,0.3036053465839826,0.0,0.0,1.0,0.0,1.6,0.1991294286942706,17.0,1.0,8008,8009,9103,8014,8233,8236
1144,KR_6933241935,6933241935,CLASSIC,14.2.556.3141,Gragas,79.0,JUNGLE,True,0,7.0,17,0,0,17512,17.0,0,3,4,0,39575,0,43214,0,4,2.0,1,1,True,0,0,False,False,False,False,False,False,0,12069,11500.0,0,JUNGLE,0,0,0,4629,3158,3100,3065,3024,0,3364,25,1.0,2,JUNGLE,0.0,2,2,1392,114085,16612,14729,1,142,1,0,1,0,0,5,2,0,29036,1187,34885,4050,0,0.0,NONE,0,168,167,90,18,6,4,25,11,632,False,60,2478,242957,20868,0,51241,30155,0,19,497,171,1.0,0,99836,3068,1626,0,0,6,0,0,34,2,6,8,19.0,292.2250230684896,505.2467322564369,1.0,2.0,0.0,2478.2195783,0.59375,0.8430416509994133,50.00000008940697,18.0,2.0,6.0,4.75,0.1348271357142443,10.000000149011612,1.0,8128,8126,8120,8106,8210,8236
1145,KR_7017467619,7017467619,CLASSIC,14.7.571.9528,Tristana,18.0,MIDDLE,False,0,0.0,9,0,0,17651,17.0,0,9,3,1256,3330,1256,26774,0,11,1.0,0,0,True,0,0,False,False,False,False,False,False,0,14672,13825.0,0,MIDDLE,0,0,5,6675,3036,3111,0,3091,6672,3364,28,1.0,4,MIDDLE,499.0,2,1,369,56868,6325,16721,0,12,0,1,0,0,0,2,8,0,171064,13738,16135,907,0,0.0,SOLO,0,71,39,73,13,7,14,6,4,35,False,7,2337,256907,22262,0,35603,8519,0,248,26,327,1.0,0,28974,2199,2746,0,0,11,0,0,24,1,3,10,13.0,376.5650748997225,571.3494092830497,0.0,0.0,0.0,2337.8933498,0.40625,0.6333653430344863,0.0,0.0,1.0,8.0,1.181818181818182,0.1251603136829789,38.60000002384186,0.0,9923,8139,8138,8135,9103,9111
1146,KR_6971080792,6971080792,CLASSIC,14.4.562.8237,Olaf,2.0,MIDDLE,False,0,0.0,3,0,0,8680,12.0,0,2,2,1615,1727,1615,16879,0,5,0.0,1,0,True,13,3,False,False,False,False,False,True,0,8514,8885.0,0,MIDDLE,0,0,0,6631,2022,3111,3156,1055,1036,3363,20,2.0,5,MIDDLE,0.0,3,2,501,0,0,7160,0,14,0,0,0,0,0,7,3,0,84349,10094,8542,6473,0,0.0,SUPPORT,0,80,11,40,6,4,6,3,4,818,False,15,1305,92057,11911,0,16106,5406,0,148,256,130,1.0,0,7708,1817,404,0,0,2,0,0,13,1,2,5,8.0,391.4480630406766,547.5946920610984,0.0,0.0,0.0,1305.1378206,0.5,0.6284790587985031,6.0,1.0,0.0,2.0,1.6,0.1929949785900919,22.0,1.0,8010,9111,9104,8299,8345,8410
1147,KR_7003901455,7003901455,CLASSIC,14.6.570.6276,Katarina,55.0,MIDDLE,False,0,0.0,1,0,0,7906,11.0,0,1,2,4241,5365,4241,7627,0,3,1.0,0,0,True,6,0,False,True,False,False,False,True,2,6654,6208.0,0,MIDDLE,0,0,0,1055,3078,3047,1053,1042,0,3340,16,0.0,2,NONE,0.0,0,1,491,44886,4882,2206,0,0,0,0,0,0,0,7,3,0,27499,3101,11180,4832,0,0.0,SUPPORT,0,49,34,0,3,3,14,2,12,174,False,0,1151,72858,8456,0,14091,1907,0,118,13,68,1.0,0,472,472,705,1,2,5,0,0,10,1,0,7,3.0,346.79290196584293,440.7100169248203,0.0,0.0,2.0,1151.2693563,1.0,0.5419616533934429,0.0,0.0,1.0,0.0,1.0,0.3178852826373959,6.0,1.0,8010,9111,9105,8299,8429,8451
1148,KR_6930733863,6930733863,CLASSIC,14.2.556.3141,MasterYi,11.0,JUNGLE,True,0,0.0,10,1,0,25648,18.0,0,8,1,286,96963,286,50965,0,2,0.0,1,5,True,0,0,True,False,False,False,False,False,1,19534,17350.0,0,JUNGLE,1,1,0,6333,3053,3153,3006,3302,3026,3364,22,3.0,14,JUNGLE,0.0,8,3,1600,16004,1205,6520,0,249,0,0,1,0,0,11,7,0,288733,19070,28489,5471,0,0.0,NONE,0,111,7,76,8,22,11,4,4,469,False,10,2206,450667,31072,0,42632,28364,0,69,379,70,1.0,1,145926,10797,7621,1,1,2,0,0,23,0,9,0,24.0,531.1516678637879,844.9032083610299,2.0,5.0,1.0,2206.6113021,0.4444444444444444,0.6290187995727502,56.000000059604645,14.0,0.0,9.0,12.0,0.1873963283299385,146.4000000357628,4.0,8008,9111,9104,8299,8138,8105
1149,KR_7004420852,7004420852,CLASSIC,14.6.570.6276,Karthus,30.0,JUNGLE,True,0,19.0,15,2,0,24133,18.0,0,7,10,1298,33092,1298,25211,0,9,8.0,0,2,True,0,2,False,False,False,False,False,False,9,19777,18970.0,0,JUNGLE,0,1,0,6653,3089,4645,3135,3020,3118,3364,34,4.0,14,JUNGLE,0.0,5,1,579,338590,57895,15174,0,237,0,0,0,0,0,56,7,0,8637,339,28735,6298,0,0.0,NONE,0,644,31,387,11,23,11,7,3,75,False,29,2254,435854,61978,0,44723,17902,0,63,306,191,1.0,0,88625,3743,813,0,1,4,0,0,38,8,5,11,29.0,526.4168544669794,1649.7050867239964,2.0,2.0,1.0,2254.1618472,0.6590909090909091,1.014858138106126,68.00000011920929,27.0,8.0,5.0,3.2222222222222223,0.3849378921223507,148.05000019073486,4.0,8128,8126,8138,8135,8009,8014
1150,KR_6973615596,6973615596,CLASSIC,14.4.562.8237,Brand,63.0,UTILITY,False,0,0.0,14,0,0,13816,15.0,0,1,8,0,6032,0,14053,0,5,4.0,1,0,True,9,5,False,False,False,False,False,True,0,14860,13400.0,0,UTILITY,0,0,1,3871,3116,3158,6653,4646,3165,3364,26,3.0,9,BOTTOM,0.0,4,2,701,96893,36846,15656,0,8,0,0,0,0,0,2,5,0,6871,1106,14944,6243,1,0.0,SUPPORT,0,54,70,64,10,6,14,7,4,159,False,57,2107,105890,39179,0,31190,7312,0,87,460,125,1.0,0,2125,1226,588,0,0,8,0,0,112,4,19,46,23.0,423.1629642583042,1115.6553372207266,0.0,1.0,0.0,2107.0866095,0.6764705882352942,3.208587225943936,0.0,0.0,4.0,19.0,4.6,0.2966181817923726,72.40000003576279,2.0,8229,8226,8210,8237,8345,8347
1151,KR_6919166508,6919166508,CLASSIC,14.2.556.584,Warwick,19.0,UTILITY,True,0,26.0,15,0,0,17812,17.0,0,14,2,700,13454,700,43639,0,8,2.0,1,0,True,0,1,False,False,False,False,False,False,0,13590,12400.0,0,JUNGLE,0,1,0,3053,3074,3111,3075,1057,1031,3363,27,3.0,9,JUNGLE,0.0,3,2,468,46474,15709,25710,0,60,0,0,0,0,0,3,10,0,63149,7489,16179,3542,0,0.0,NONE,0,96,12,36,10,15,11,5,4,99,False,36,1980,139565,24653,0,43915,26014,0,45,152,202,1.0,0,29942,1454,2024,0,1,4,0,0,22,2,1,13,24.0,411.6500191478894,746.741275245676,1.0,2.0,1.0,1980.9201564,0.6486486486486487,0.6804828419657828,22.25000002980232,10.0,2.0,1.0,3.0,0.1869298619175072,82.60000005364418,3.0,8008,9111,9104,8299,8138,8105
1152,KR_7007041680,7007041680,CLASSIC,14.6.570.6276,Viktor,112.0,TOP,False,0,0.0,8,0,0,15792,16.0,0,3,9,2574,6177,2574,22253,0,8,7.0,0,0,True,6,0,False,False,False,True,False,True,3,12419,11425.0,0,TOP,0,0,0,1052,6655,0,3020,3040,3100,3364,30,1.0,7,MIDDLE,0.0,3,1,939,129189,31749,5447,1,1,0,0,0,0,0,0,6,0,17404,1421,16094,3552,0,0.0,DUO,0,67,30,107,14,4,12,7,6,291,False,40,2055,158694,33694,0,23592,1172,0,185,371,284,1.0,0,12100,522,2049,1,1,3,0,0,36,7,3,15,15.0,362.4471687142319,983.3202075647156,0.0,1.0,1.0,2055.9418235,0.3947368421052631,1.0655102742650484,0.0,1.0,7.0,3.0,1.875,0.2330562747476304,27.0,3.0,8214,8226,8210,8237,8401,8473
1153,KR_6969665908,6969665908,CLASSIC,14.4.562.8237,Yone,777.0,MIDDLE,False,0,0.0,2,0,0,12233,14.0,0,0,2,2042,14915,2042,17087,0,9,1.0,0,1,True,6,0,False,False,False,False,False,False,8,9293,8275.0,0,MIDDLE,0,0,1,1054,3091,3153,3006,1018,0,3340,15,0.0,2,MIDDLE,290.0,0,1,289,22462,2565,15624,0,10,0,1,0,0,0,0,3,0,111477,10344,8186,29,0,0.0,SOLO,0,261,49,45,6,3,14,4,4,32,False,13,1691,140825,15785,0,25105,4016,0,169,161,216,1.0,0,6885,2875,1294,1,1,9,0,0,26,1,3,10,4.0,329.6857661141863,560.0303933797649,0.0,1.0,1.0,1691.2572951,0.2105263157894736,0.9523021956799697,0.0,0.0,1.0,3.0,0.4444444444444444,0.1828330003425294,43.60000002384186,1.0,8008,9111,9104,8014,8473,8242
1154,KR_6982489584,6982489584,CLASSIC,14.5.565.1230,Yasuo,157.0,MIDDLE,False,0,2.0,0,0,0,8078,11.0,0,0,3,1529,1529,1529,14493,0,9,1.0,0,0,True,2,0,False,False,False,False,False,True,0,5782,5575.0,0,MIDDLE,0,0,0,1055,2031,6672,1043,0,3006,3340,18,0.0,1,NONE,328.0,0,1,281,8949,1410,6885,0,4,0,0,0,0,0,3,8,0,68719,6082,10342,4923,0,0.0,SUPPORT,0,153,14,88,2,1,14,3,4,142,False,12,1194,84430,7643,0,18030,1067,0,127,67,222,1.0,0,6761,150,802,0,0,4,0,0,11,1,0,6,1.0,290.3725716706148,383.82994116646086,0.0,0.0,0.0,1194.8323527,0.5,0.601471596286434,4.0,0.0,1.0,0.0,0.1111111111111111,0.2670769144465359,19.0,1.0,8008,9111,9104,8299,8473,8242
1155,KR_6900592487,6900592487,CLASSIC,14.1.553.2414,Leona,89.0,UTILITY,False,0,2.0,8,0,0,13999,15.0,0,4,8,438,1755,438,31900,0,6,5.0,0,0,True,6,1,False,False,False,False,False,False,4,9790,9475.0,0,UTILITY,0,0,4,3876,3190,3111,3110,3075,1029,3364,29,1.0,3,BOTTOM,39.0,2,1,553,14968,8207,9502,0,0,0,1,0,0,0,10,10,0,6497,1988,12359,5736,0,0.0,SUPPORT,0,56,37,30,14,6,4,9,14,189,False,44,2261,28759,12141,610,23583,2061,731,32,536,116,5.0,0,7293,1945,1721,0,2,11,0,0,85,6,8,41,11.0,259.75969714959746,322.1463328729892,1.0,1.0,2.0,2261.4218312,0.4074074074074074,2.2793153801189923,0.0,0.0,5.0,8.0,1.8333333333333333,0.1021900896288419,20.0,2.0,8439,8463,8473,8242,8345,8347
1156,KR_6960667609,6960667609,CLASSIC,14.4.561.3953,Vi,254.0,JUNGLE,True,0,3.0,3,0,0,8034,11.0,0,5,2,209,29967,209,18087,0,1,0.0,1,2,True,2,2,False,False,False,False,False,True,4,7940,6225.0,0,JUNGLE,0,0,0,0,6610,3047,2055,3044,1036,3513,13,1.0,8,NONE,220.0,8,2,72,0,0,1541,0,106,0,0,0,0,0,6,7,0,81189,8860,14520,6500,0,0.0,SUPPORT,0,64,0,44,5,7,11,3,4,223,False,22,1118,128969,9308,0,16459,11315,0,3,245,6,1.0,0,47778,448,397,0,0,0,0,0,11,1,1,3,11.0,425.845208878623,499.2125791136468,0.0,2.0,0.0,1118.7279132,0.5,0.6280212954537242,50.00000008940697,1.0,0.0,1.0,11.0,0.1959971820574264,14.0,2.0,8010,9111,9104,8014,8143,8106
1157,KR_6958338157,6958338157,CLASSIC,14.3.558.8314,Maokai,57.0,UTILITY,False,0,0.0,6,0,0,4967,8.0,0,3,7,144,1263,144,7371,0,3,3.0,0,0,True,1,0,True,False,False,False,False,True,0,4599,3825.0,0,UTILITY,0,0,0,2055,3876,1031,3066,3009,1033,3340,16,0.0,1,NONE,0.0,0,1,469,6362,2770,2826,0,0,0,0,0,0,0,3,10,0,5072,855,7346,3220,0,0.0,SUPPORT,0,10,7,21,2,3,14,3,4,165,False,18,995,15347,3955,0,10448,2058,311,19,114,39,2.0,0,3913,330,275,0,0,1,0,0,15,5,1,8,7.0,277.26471915362384,238.44364011171288,0.0,1.0,0.0,995.3336618,0.7777777777777778,0.9511005254885414,0.0,0.0,3.0,1.0,2.333333333333333,0.0987032854762552,6.0,1.0,8439,8463,8473,8242,8345,8347
1158,KR_6918266579,6918266579,CLASSIC,14.2.555.1545,Karthus,30.0,JUNGLE,True,2,4.0,10,0,0,9882,12.0,0,2,0,1329,16093,1329,7993,0,3,0.0,2,1,True,2,0,False,False,False,False,False,True,1,10535,9600.0,0,JUNGLE,0,0,0,3116,3118,3158,3137,0,0,3340,15,2.0,8,JUNGLE,0.0,4,2,434,123001,15632,5364,0,113,0,0,0,0,0,8,7,0,4412,304,12304,1628,0,0.0,NONE,0,367,25,218,5,13,11,3,3,166,False,12,1210,160175,16918,0,17863,8942,661,35,170,68,4.0,0,32762,982,193,0,0,3,0,0,18,0,3,7,18.0,522.1231536662589,838.4524662913278,0.0,1.0,0.0,1210.704395,0.5806451612903226,0.9339520888429916,68.00000008940697,14.0,0.0,3.0,6.0,0.2595328755428934,74.99999997019768,3.0,8128,8126,8138,8135,8014,8009
1159,KR_6918471353,6918471353,CLASSIC,14.2.555.1545,Ezreal,81.0,BOTTOM,True,0,4.0,10,0,0,16720,17.0,0,17,2,7185,26846,7185,8130,0,3,1.0,0,0,True,7,0,False,False,True,False,False,False,6,13791,12312.0,0,BOTTOM,1,1,0,2020,3042,3110,3508,3158,3035,3363,21,1.0,4,BOTTOM,510.0,2,1,1000,22048,5882,6859,0,0,0,0,1,0,0,5,9,0,182371,12363,10451,5409,0,0.0,CARRY,0,340,76,41,19,4,7,4,4,115,False,6,2141,216710,18904,0,18110,6524,472,256,422,114,3.0,0,12290,658,799,2,4,4,0,0,16,1,2,10,14.0,386.4359300066438,529.7052310664375,1.0,1.0,4.0,2141.2670388,0.35,0.4697660086238301,0.0,0.0,1.0,3.0,4.666666666666667,0.1604300533095444,0.0,0.0,8005,8009,9103,8014,8345,8304
1160,KR_7005848012,7005848012,CLASSIC,14.6.570.6276,Pyke,555.0,UTILITY,False,1,6.0,8,0,0,6338,10.0,0,0,6,569,569,569,8428,0,8,0.0,1,0,True,4,0,False,False,False,False,False,True,7,8037,7875.0,0,UTILITY,0,0,1,3877,3142,3179,3117,1028,1036,3364,22,1.0,7,NONE,0.0,3,2,262,0,0,3553,0,0,0,0,0,0,0,16,10,0,14388,8645,10818,6504,0,0.0,SUPPORT,0,41,36,27,4,3,4,5,14,431,False,32,1163,20385,10306,0,15694,1826,0,21,64,150,1.0,0,5997,1661,1323,0,0,5,0,0,25,2,2,12,15.0,414.44026918320856,531.4276261407675,0.0,0.0,0.0,1163.6358589,0.6,1.3390511330728454,0.0,0.0,0.0,2.0,1.875,0.1752986333872598,2.0,1.0,9923,8126,8136,8106,8473,8242
